user_id,news_id,rank
U7489,N7588,7
U7489,N35632,8
U7489,N39123,9
U7489,N15686,10
U62543,N38215,1
U62543,N7618,2
U62543,N41220,3
U62543,N4936,4
U62543,N19318,5
U62543,N16844,6
U62543,N14726,7
U62543,N41122,8
U62543,N14523,9
U62543,N39765,10
U85581,N38215,1
U85581,N7618,2
U85581,N41220,3
U85581,N4936,4
U85581,N19318,5
U85581,N16844,6
U85581,N14726,7
U85581,N41122,8
U85581,N14523,9
U85581,N39765,10
U32510,N38215,1
U32510,N7618,2
U32510,N41220,3
U32510,N4936,4
U32510,N19318,5
U32510,N16844,6
U32510,N14726,7
U32510,N41122,8
U32510,N14523,9
U32510,N39765,10
U86577,N38215,1
U86577,N7618,2
U86577,N41220,3
U86577,N4936,4
U86577,N19318,5
U86577,N16844,6
U86577,N14726,7
U86577,N41122,8
U86577,N14523,9
U86577,N39765,10
U80313,N38215,1
U80313,N7618,2
U80313,N41220,3
U80313,N4936,4
U80313,N19318,5
U80313,N16844,6
U80313,N14726,7
U80313,N41122,8
U80313,N14523,9
U80313,N39765,10
U79204,N49,1
U79204,N51725,2
U79204,N20759,3
U79204,N64143,4
U79204,N4160,5
U79204,N35382,6
U79204,N33435,7
U79204,N24668,8
U79204,N2718,9
U79204,N1936,10
U87545,N38215,1
U87545,N7618,2
U87545,N41220,3
U87545,N4936,4
U87545,N19318,5
U87545,N16844,6
U87545,N14726,7
U87545,N41122,8
U87545,N14523,9
U87545,N39765,10
U83614,N38215,1
U83614,N7618,2
U83614,N41220,3
U83614,N4936,4
U83614,N19318,5
U83614,N16844,6
U83614,N14726,7
U83614,N41122,8
U83614,N14523,9
U83614,N39765,10
U57533,N38215,1
U57533,N7618,2
U57533,N41220,3
U57533,N4936,4
U57533,N19318,5
U57533,N16844,6
U57533,N14726,7
U57533,N41122,8
U57533,N14523,9
U57533,N39765,10
U91704,N38215,1
U91704,N7618,2
U91704,N41220,3
U91704,N4936,4
U91704,N19318,5
U91704,N16844,6
U91704,N14726,7
U91704,N41122,8
U91704,N14523,9
U91704,N39765,10
U66430,N38215,1
U66430,N7618,2
U66430,N41220,3
U66430,N4936,4
U66430,N19318,5
U66430,N16844,6
U66430,N14726,7
U66430,N41122,8
U66430,N14523,9
U66430,N39765,10
U51411,N38215,1
U51411,N7618,2
U51411,N41220,3
U51411,N4936,4
U51411,N19318,5
U51411,N16844,6
U51411,N14726,7
U51411,N41122,8
U51411,N14523,9
U51411,N39765,10
U30326,N38215,1
U30326,N7618,2
U30326,N41220,3
U30326,N4936,4
U30326,N19318,5
U30326,N16844,6
U30326,N14726,7
U30326,N41122,8
U30326,N14523,9
U30326,N39765,10
U40189,N38215,1
U40189,N7618,2
U40189,N41220,3
U40189,N4936,4
U40189,N19318,5
U40189,N16844,6
U40189,N14726,7
U40189,N41122,8
U40189,N14523,9
U40189,N39765,10
U86136,N38215,1
U86136,N7618,2
U86136,N41220,3
U86136,N4936,4
U86136,N19318,5
U86136,N16844,6
U86136,N14726,7
U86136,N41122,8
U86136,N14523,9
U86136,N39765,10
U72096,N38215,1
U72096,N7618,2
U72096,N41220,3
U72096,N4936,4
U72096,N19318,5
U72096,N16844,6
U72096,N14726,7
U72096,N41122,8
U72096,N14523,9
U72096,N39765,10
U55197,N38215,1
U55197,N7618,2
U55197,N41220,3
U55197,N4936,4
U55197,N19318,5
U55197,N16844,6
U55197,N14726,7
U55197,N41122,8
U55197,N14523,9
U55197,N39765,10
U90890,N38215,1
U90890,N7618,2
U90890,N41220,3
U90890,N4936,4
U90890,N19318,5
U90890,N16844,6
U90890,N14726,7
U90890,N41122,8
U90890,N14523,9
U90890,N39765,10
U36224,N38215,1
U36224,N7618,2
U36224,N41220,3
U36224,N4936,4
U36224,N19318,5
U36224,N16844,6
U36224,N14726,7
U36224,N41122,8
U36224,N14523,9
U36224,N39765,10
U81093,N38215,1
U81093,N7618,2
U81093,N41220,3
U81093,N4936,4
U81093,N19318,5
U81093,N16844,6
U81093,N14726,7
U81093,N41122,8
U81093,N14523,9
U81093,N39765,10
U20980,N38215,1
U20980,N7618,2
U20980,N41220,3
U20980,N4936,4
U20980,N19318,5
U20980,N16844,6
U20980,N14726,7
U20980,N41122,8
U20980,N14523,9
U20980,N39765,10
U5094,N38215,1
U5094,N7618,2
U5094,N41220,3
U5094,N4936,4
U5094,N19318,5
U5094,N16844,6
U5094,N14726,7
U5094,N41122,8
U5094,N14523,9
U5094,N39765,10
U13116,N38215,1
U13116,N7618,2
U13116,N41220,3
U13116,N4936,4
U13116,N19318,5
U13116,N16844,6
U13116,N14726,7
U13116,N41122,8
U13116,N14523,9
U13116,N39765,10
U48137,N38215,1
U48137,N7618,2
U48137,N41220,3
U48137,N4936,4
U48137,N19318,5
U48137,N16844,6
U48137,N14726,7
U48137,N41122,8
U48137,N14523,9
U48137,N39765,10
U68193,N38215,1
U68193,N7618,2
U68193,N41220,3
U68193,N4936,4
U68193,N19318,5
U68193,N16844,6
U68193,N14726,7
U68193,N41122,8
U68193,N14523,9
U68193,N39765,10
U10788,N38215,1
U10788,N7618,2
U10788,N41220,3
U10788,N4936,4
U10788,N19318,5
U10788,N16844,6
U10788,N14726,7
U10788,N41122,8
U10788,N14523,9
U10788,N39765,10
U1591,N38215,1
U1591,N7618,2
U1591,N41220,3
U1591,N4936,4
U1591,N19318,5
U1591,N16844,6
U1591,N14726,7
U1591,N41122,8
U1591,N14523,9
U1591,N39765,10
U65452,N38215,1
U65452,N7618,2
U65452,N41220,3
U65452,N4936,4
U65452,N19318,5
U65452,N16844,6
U65452,N14726,7
U65452,N41122,8
U65452,N14523,9
U65452,N39765,10
U76131,N38215,1
U76131,N7618,2
U76131,N41220,3
U76131,N4936,4
U76131,N19318,5
U76131,N16844,6
U76131,N14726,7
U76131,N41122,8
U76131,N14523,9
U76131,N39765,10
U49268,N38215,1
U49268,N7618,2
U49268,N41220,3
U49268,N4936,4
U49268,N19318,5
U49268,N16844,6
U49268,N14726,7
U49268,N41122,8
U49268,N14523,9
U49268,N39765,10
U6668,N38215,1
U6668,N7618,2
U6668,N41220,3
U6668,N4936,4
U6668,N19318,5
U6668,N16844,6
U6668,N14726,7
U6668,N41122,8
U6668,N14523,9
U6668,N39765,10
U66668,N38215,1
U66668,N7618,2
U66668,N41220,3
U66668,N4936,4
U66668,N19318,5
U66668,N16844,6
U66668,N14726,7
U66668,N41122,8
U66668,N14523,9
U66668,N39765,10
U77180,N38215,1
U77180,N7618,2
U77180,N41220,3
U77180,N4936,4
U77180,N19318,5
U77180,N16844,6
U77180,N14726,7
U77180,N41122,8
U77180,N14523,9
U77180,N39765,10
U43153,N38215,1
U43153,N7618,2
U43153,N41220,3
U43153,N4936,4
U43153,N19318,5
U43153,N16844,6
U43153,N14726,7
U43153,N41122,8
U43153,N14523,9
U43153,N39765,10
U41184,N38215,1
U41184,N7618,2
U41184,N41220,3
U41184,N4936,4
U41184,N19318,5
U41184,N16844,6
U41184,N14726,7
U41184,N41122,8
U41184,N14523,9
U41184,N39765,10
U43367,N38215,1
U43367,N7618,2
U43367,N41220,3
U43367,N4936,4
U43367,N19318,5
U43367,N16844,6
U43367,N14726,7
U43367,N41122,8
U43367,N14523,9
U43367,N39765,10
U20359,N38215,1
U20359,N7618,2
U20359,N41220,3
U20359,N4936,4
U20359,N19318,5
U20359,N16844,6
U20359,N14726,7
U20359,N41122,8
U20359,N14523,9
U20359,N39765,10
U11826,N38215,1
U11826,N7618,2
U11826,N41220,3
U11826,N4936,4
U11826,N19318,5
U11826,N16844,6
U11826,N14726,7
U11826,N41122,8
U11826,N14523,9
U11826,N39765,10
U67769,N38215,1
U67769,N7618,2
U67769,N41220,3
U67769,N4936,4
U67769,N19318,5
U67769,N16844,6
U67769,N14726,7
U67769,N41122,8
U67769,N14523,9
U67769,N39765,10
U86102,N38215,1
U86102,N7618,2
U86102,N41220,3
U86102,N4936,4
U86102,N19318,5
U86102,N16844,6
U86102,N14726,7
U86102,N41122,8
U86102,N14523,9
U86102,N39765,10
U31247,N38215,1
U31247,N7618,2
U31247,N41220,3
U31247,N4936,4
U31247,N19318,5
U31247,N16844,6
U31247,N14726,7
U31247,N41122,8
U31247,N14523,9
U31247,N39765,10
U30391,N38215,1
U30391,N7618,2
U30391,N41220,3
U30391,N4936,4
U30391,N19318,5
U30391,N16844,6
U30391,N14726,7
U30391,N41122,8
U30391,N14523,9
U30391,N39765,10
U6682,N38215,1
U6682,N7618,2
U6682,N41220,3
U6682,N4936,4
U6682,N19318,5
U6682,N16844,6
U6682,N14726,7
U6682,N41122,8
U6682,N14523,9
U6682,N39765,10
U55980,N38215,1
U55980,N7618,2
U55980,N41220,3
U55980,N4936,4
U55980,N19318,5
U55980,N16844,6
U55980,N14726,7
U55980,N41122,8
U55980,N14523,9
U55980,N39765,10
U60643,N38215,1
U60643,N7618,2
U60643,N41220,3
U60643,N4936,4
U60643,N19318,5
U60643,N16844,6
U60643,N14726,7
U60643,N41122,8
U60643,N14523,9
U60643,N39765,10
U43708,N38215,1
U43708,N7618,2
U43708,N41220,3
U43708,N4936,4
U43708,N19318,5
U43708,N16844,6
U43708,N14726,7
U43708,N41122,8
U43708,N14523,9
U43708,N39765,10
U37204,N17072,1
U37204,N42247,2
U37204,N60567,3
U37204,N20383,4
U37204,N7319,5
U37204,N6458,6
U37204,N16655,7
U37204,N50803,8
U37204,N24449,9
U37204,N60035,10
U33640,N38215,1
U33640,N7618,2
U33640,N41220,3
U33640,N4936,4
U33640,N19318,5
U33640,N16844,6
U33640,N14726,7
U33640,N41122,8
U33640,N14523,9
U33640,N39765,10
U48316,N38215,1
U48316,N7618,2
U48316,N41220,3
U48316,N4936,4
U48316,N19318,5
U48316,N16844,6
U48316,N14726,7
U48316,N41122,8
U48316,N14523,9
U48316,N39765,10
U47725,N38215,1
U47725,N7618,2
U47725,N41220,3
U47725,N4936,4
U47725,N19318,5
U47725,N16844,6
U47725,N14726,7
U47725,N41122,8
U47725,N14523,9
U47725,N39765,10
U6750,N38215,1
U6750,N7618,2
U6750,N41220,3
U6750,N4936,4
U6750,N19318,5
U6750,N16844,6
U6750,N14726,7
U6750,N41122,8
U6750,N14523,9
U6750,N39765,10
U63997,N38215,1
U63997,N7618,2
U63997,N41220,3
U63997,N4936,4
U63997,N19318,5
U63997,N16844,6
U63997,N14726,7
U63997,N41122,8
U63997,N14523,9
U63997,N39765,10
U22909,N38215,1
U22909,N7618,2
U22909,N41220,3
U22909,N4936,4
U22909,N19318,5
U22909,N16844,6
U22909,N14726,7
U22909,N41122,8
U22909,N14523,9
U22909,N39765,10
U68634,N38215,1
U68634,N7618,2
U68634,N41220,3
U68634,N4936,4
U68634,N19318,5
U68634,N16844,6
U68634,N14726,7
U68634,N41122,8
U68634,N14523,9
U68634,N39765,10
U60204,N38215,1
U60204,N7618,2
U60204,N41220,3
U60204,N4936,4
U60204,N19318,5
U60204,N16844,6
U60204,N14726,7
U60204,N41122,8
U60204,N14523,9
U60204,N39765,10
U41275,N63550,1
U41275,N15486,2
U41275,N35729,3
U41275,N50675,4
U41275,N16370,5
U41275,N3123,6
U41275,N42457,7
U41275,N27954,8
U41275,N27961,9
U41275,N11623,10
U46010,N38215,1
U46010,N7618,2
U46010,N41220,3
U46010,N4936,4
U46010,N19318,5
U46010,N16844,6
U46010,N14726,7
U46010,N41122,8
U46010,N14523,9
U46010,N39765,10
U37651,N38215,1
U37651,N7618,2
U37651,N41220,3
U37651,N4936,4
U37651,N19318,5
U37651,N16844,6
U37651,N14726,7
U37651,N41122,8
U37651,N14523,9
U37651,N39765,10
U92356,N38215,1
U92356,N7618,2
U92356,N41220,3
U92356,N4936,4
U92356,N19318,5
U92356,N16844,6
U92356,N14726,7
U92356,N41122,8
U92356,N14523,9
U92356,N39765,10
U42355,N38215,1
U42355,N7618,2
U42355,N41220,3
U42355,N4936,4
U42355,N19318,5
U42355,N16844,6
U42355,N14726,7
U42355,N41122,8
U42355,N14523,9
U42355,N39765,10
U30115,N38215,1
U30115,N7618,2
U30115,N41220,3
U30115,N4936,4
U30115,N19318,5
U30115,N16844,6
U30115,N14726,7
U30115,N41122,8
U30115,N14523,9
U30115,N39765,10
U82821,N38215,1
U82821,N7618,2
U82821,N41220,3
U82821,N4936,4
U82821,N19318,5
U82821,N16844,6
U82821,N14726,7
U82821,N41122,8
U82821,N14523,9
U82821,N39765,10
U74449,N38215,1
U74449,N7618,2
U74449,N41220,3
U74449,N4936,4
U74449,N19318,5
U74449,N16844,6
U74449,N14726,7
U74449,N41122,8
U74449,N14523,9
U74449,N39765,10
U65999,N38215,1
U65999,N7618,2
U65999,N41220,3
U65999,N4936,4
U65999,N19318,5
U65999,N16844,6
U65999,N14726,7
U65999,N41122,8
U65999,N14523,9
U65999,N39765,10
U12975,N38215,1
U12975,N7618,2
U12975,N41220,3
U12975,N4936,4
U12975,N19318,5
U12975,N16844,6
U12975,N14726,7
U12975,N41122,8
U12975,N14523,9
U12975,N39765,10
U90948,N38215,1
U90948,N7618,2
U90948,N41220,3
U90948,N4936,4
U90948,N19318,5
U90948,N16844,6
U90948,N14726,7
U90948,N41122,8
U90948,N14523,9
U90948,N39765,10
U79750,N38215,1
U79750,N7618,2
U79750,N41220,3
U79750,N4936,4
U79750,N19318,5
U79750,N16844,6
U79750,N14726,7
U79750,N41122,8
U79750,N14523,9
U79750,N39765,10
U64895,N38215,1
U64895,N7618,2
U64895,N41220,3
U64895,N4936,4
U64895,N19318,5
U64895,N16844,6
U64895,N14726,7
U64895,N41122,8
U64895,N14523,9
U64895,N39765,10
U17523,N38215,1
U17523,N7618,2
U17523,N41220,3
U17523,N4936,4
U17523,N19318,5
U17523,N16844,6
U17523,N14726,7
U17523,N41122,8
U17523,N14523,9
U17523,N39765,10
U10029,N38215,1
U10029,N7618,2
U10029,N41220,3
U10029,N4936,4
U10029,N19318,5
U10029,N16844,6
U10029,N14726,7
U10029,N41122,8
U10029,N14523,9
U10029,N39765,10
U71858,N38215,1
U71858,N7618,2
U71858,N41220,3
U71858,N4936,4
U71858,N19318,5
U71858,N16844,6
U71858,N14726,7
U71858,N41122,8
U71858,N14523,9
U71858,N39765,10
U61610,N38215,1
U61610,N7618,2
U61610,N41220,3
U61610,N4936,4
U61610,N19318,5
U61610,N16844,6
U61610,N14726,7
U61610,N41122,8
U61610,N14523,9
U61610,N39765,10
U55172,N38215,1
U55172,N7618,2
U55172,N41220,3
U55172,N4936,4
U55172,N19318,5
U55172,N16844,6
U55172,N14726,7
U55172,N41122,8
U55172,N14523,9
U55172,N39765,10
U55171,N38215,1
U55171,N7618,2
U55171,N41220,3
U55171,N4936,4
U55171,N19318,5
U55171,N16844,6
U55171,N14726,7
U55171,N41122,8
U55171,N14523,9
U55171,N39765,10
U10999,N38215,1
U10999,N7618,2
U10999,N41220,3
U10999,N4936,4
U10999,N19318,5
U10999,N16844,6
U10999,N14726,7
U10999,N41122,8
U10999,N14523,9
U10999,N39765,10
U88495,N38215,1
U88495,N7618,2
U88495,N41220,3
U88495,N4936,4
U88495,N19318,5
U88495,N16844,6
U88495,N14726,7
U88495,N41122,8
U88495,N14523,9
U88495,N39765,10
U68465,N38215,1
U68465,N7618,2
U68465,N41220,3
U68465,N4936,4
U68465,N19318,5
U68465,N16844,6
U68465,N14726,7
U68465,N41122,8
U68465,N14523,9
U68465,N39765,10
U72203,N38215,1
U72203,N7618,2
U72203,N41220,3
U72203,N4936,4
U72203,N19318,5
U72203,N16844,6
U72203,N14726,7
U72203,N41122,8
U72203,N14523,9
U72203,N39765,10
U38871,N38215,1
U38871,N7618,2
U38871,N41220,3
U38871,N4936,4
U38871,N19318,5
U38871,N16844,6
U38871,N14726,7
U38871,N41122,8
U38871,N14523,9
U38871,N39765,10
U74155,N38215,1
U74155,N7618,2
U74155,N41220,3
U74155,N4936,4
U74155,N19318,5
U74155,N16844,6
U74155,N14726,7
U74155,N41122,8
U74155,N14523,9
U74155,N39765,10
U89635,N38215,1
U89635,N7618,2
U89635,N41220,3
U89635,N4936,4
U89635,N19318,5
U89635,N16844,6
U89635,N14726,7
U89635,N41122,8
U89635,N14523,9
U89635,N39765,10
U89731,N38215,1
U89731,N7618,2
U89731,N41220,3
U89731,N4936,4
U89731,N19318,5
U89731,N16844,6
U89731,N14726,7
U89731,N41122,8
U89731,N14523,9
U89731,N39765,10
U56104,N38215,1
U56104,N7618,2
U56104,N41220,3
U56104,N4936,4
U56104,N19318,5
U56104,N16844,6
U56104,N14726,7
U56104,N41122,8
U56104,N14523,9
U56104,N39765,10
U76878,N38215,1
U76878,N7618,2
U76878,N41220,3
U76878,N4936,4
U76878,N19318,5
U76878,N16844,6
U76878,N14726,7
U76878,N41122,8
U76878,N14523,9
U76878,N39765,10
U26119,N38215,1
U26119,N7618,2
U26119,N41220,3
U26119,N4936,4
U26119,N19318,5
U26119,N16844,6
U26119,N14726,7
U26119,N41122,8
U26119,N14523,9
U26119,N39765,10
U67415,N38215,1
U67415,N7618,2
U67415,N41220,3
U67415,N4936,4
U67415,N19318,5
U67415,N16844,6
U67415,N14726,7
U67415,N41122,8
U67415,N14523,9
U67415,N39765,10
U18204,N38215,1
U18204,N7618,2
U18204,N41220,3
U18204,N4936,4
U18204,N19318,5
U18204,N16844,6
U18204,N14726,7
U18204,N41122,8
U18204,N14523,9
U18204,N39765,10
U56556,N38215,1
U56556,N7618,2
U56556,N41220,3
U56556,N4936,4
U56556,N19318,5
U56556,N16844,6
U56556,N14726,7
U56556,N41122,8
U56556,N14523,9
U56556,N39765,10
U24353,N38215,1
U24353,N7618,2
U24353,N41220,3
U24353,N4936,4
U24353,N19318,5
U24353,N16844,6
U24353,N14726,7
U24353,N41122,8
U24353,N14523,9
U24353,N39765,10
U48650,N38215,1
U48650,N7618,2
U48650,N41220,3
U48650,N4936,4
U48650,N19318,5
U48650,N16844,6
U48650,N14726,7
U48650,N41122,8
U48650,N14523,9
U48650,N39765,10
U30824,N38215,1
U30824,N7618,2
U30824,N41220,3
U30824,N4936,4
U30824,N19318,5
U30824,N16844,6
U30824,N14726,7
U30824,N41122,8
U30824,N14523,9
U30824,N39765,10
U32212,N38215,1
U32212,N7618,2
U32212,N41220,3
U32212,N4936,4
U32212,N19318,5
U32212,N16844,6
U32212,N14726,7
U32212,N41122,8
U32212,N14523,9
U32212,N39765,10
U13413,N38215,1
U13413,N7618,2
U13413,N41220,3
U13413,N4936,4
U13413,N19318,5
U13413,N16844,6
U13413,N14726,7
U13413,N41122,8
U13413,N14523,9
U13413,N39765,10
U31750,N38215,1
U31750,N7618,2
U31750,N41220,3
U31750,N4936,4
U31750,N19318,5
U31750,N16844,6
U31750,N14726,7
U31750,N41122,8
U31750,N14523,9
U31750,N39765,10
U34218,N38215,1
U34218,N7618,2
U34218,N41220,3
U34218,N4936,4
U34218,N19318,5
U34218,N16844,6
U34218,N14726,7
U34218,N41122,8
U34218,N14523,9
U34218,N39765,10
U8456,N38215,1
U8456,N7618,2
U8456,N41220,3
U8456,N4936,4
U8456,N19318,5
U8456,N16844,6
U8456,N14726,7
U8456,N41122,8
U8456,N14523,9
U8456,N39765,10
U61147,N38215,1
U61147,N7618,2
U61147,N41220,3
U61147,N4936,4
U61147,N19318,5
U61147,N16844,6
U61147,N14726,7
U61147,N41122,8
U61147,N14523,9
U61147,N39765,10
U63641,N38215,1
U63641,N7618,2
U63641,N41220,3
U63641,N4936,4
U63641,N19318,5
U63641,N16844,6
U63641,N14726,7
U63641,N41122,8
U63641,N14523,9
U63641,N39765,10
U83746,N38215,1
U83746,N7618,2
U83746,N41220,3
U83746,N4936,4
U83746,N19318,5
U83746,N16844,6
U83746,N14726,7
U83746,N41122,8
U83746,N14523,9
U83746,N39765,10
U14707,N38215,1
U14707,N7618,2
U14707,N41220,3
U14707,N4936,4
U14707,N19318,5
U14707,N16844,6
U14707,N14726,7
U14707,N41122,8
U14707,N14523,9
U14707,N39765,10
U46028,N29026,1
U46028,N16143,2
U46028,N21526,3
U46028,N36703,4
U46028,N296,5
U46028,N4855,6
U46028,N7087,7
U46028,N10301,8
U46028,N42967,9
U46028,N20702,10
U45094,N38215,1
U45094,N7618,2
U45094,N41220,3
U45094,N4936,4
U45094,N19318,5
U45094,N16844,6
U45094,N14726,7
U45094,N41122,8
U45094,N14523,9
U45094,N39765,10
U41786,N38215,1
U41786,N7618,2
U41786,N41220,3
U41786,N4936,4
U41786,N19318,5
U41786,N16844,6
U41786,N14726,7
U41786,N41122,8
U41786,N14523,9
U41786,N39765,10
U43017,N38215,1
U43017,N7618,2
U43017,N41220,3
U43017,N4936,4
U43017,N19318,5
U43017,N16844,6
U43017,N14726,7
U43017,N41122,8
U43017,N14523,9
U43017,N39765,10
U61396,N38215,1
U61396,N7618,2
U61396,N41220,3
U61396,N4936,4
U61396,N19318,5
U61396,N16844,6
U61396,N14726,7
U61396,N41122,8
U61396,N14523,9
U61396,N39765,10
U50406,N38215,1
U50406,N7618,2
U50406,N41220,3
U50406,N4936,4
U50406,N19318,5
U50406,N16844,6
U50406,N14726,7
U50406,N41122,8
U50406,N14523,9
U50406,N39765,10
U48891,N38215,1
U48891,N7618,2
U48891,N41220,3
U48891,N4936,4
U48891,N19318,5
U48891,N16844,6
U48891,N14726,7
U48891,N41122,8
U48891,N14523,9
U48891,N39765,10
U78701,N38215,1
U78701,N7618,2
U78701,N41220,3
U78701,N4936,4
U78701,N19318,5
U78701,N16844,6
U78701,N14726,7
U78701,N41122,8
U78701,N14523,9
U78701,N39765,10
U75542,N38215,1
U75542,N7618,2
U75542,N41220,3
U75542,N4936,4
U75542,N19318,5
U75542,N16844,6
U75542,N14726,7
U75542,N41122,8
U75542,N14523,9
U75542,N39765,10
U35848,N38215,1
U35848,N7618,2
U35848,N41220,3
U35848,N4936,4
U35848,N19318,5
U35848,N16844,6
U35848,N14726,7
U35848,N41122,8
U35848,N14523,9
U35848,N39765,10
U20648,N38215,1
U20648,N7618,2
U20648,N41220,3
U20648,N4936,4
U20648,N19318,5
U20648,N16844,6
U20648,N14726,7
U20648,N41122,8
U20648,N14523,9
U20648,N39765,10
U42079,N38215,1
U42079,N7618,2
U42079,N41220,3
U42079,N4936,4
U42079,N19318,5
U42079,N16844,6
U42079,N14726,7
U42079,N41122,8
U42079,N14523,9
U42079,N39765,10
U20957,N38215,1
U20957,N7618,2
U20957,N41220,3
U20957,N4936,4
U20957,N19318,5
U20957,N16844,6
U20957,N14726,7
U20957,N41122,8
U20957,N14523,9
U20957,N39765,10
U35957,N38215,1
U35957,N7618,2
U35957,N41220,3
U35957,N4936,4
U35957,N19318,5
U35957,N16844,6
U35957,N14726,7
U35957,N41122,8
U35957,N14523,9
U35957,N39765,10
U64164,N38215,1
U64164,N7618,2
U64164,N41220,3
U64164,N4936,4
U64164,N19318,5
U64164,N16844,6
U64164,N14726,7
U64164,N41122,8
U64164,N14523,9
U64164,N39765,10
U18051,N38215,1
U18051,N7618,2
U18051,N41220,3
U18051,N4936,4
U18051,N19318,5
U18051,N16844,6
U18051,N14726,7
U18051,N41122,8
U18051,N14523,9
U18051,N39765,10
U2887,N38215,1
U2887,N7618,2
U2887,N41220,3
U2887,N4936,4
U2887,N19318,5
U2887,N16844,6
U2887,N14726,7
U2887,N41122,8
U2887,N14523,9
U2887,N39765,10
U63768,N38215,1
U63768,N7618,2
U63768,N41220,3
U63768,N4936,4
U63768,N19318,5
U63768,N16844,6
U63768,N14726,7
U63768,N41122,8
U63768,N14523,9
U63768,N39765,10
U6012,N38215,1
U6012,N7618,2
U6012,N41220,3
U6012,N4936,4
U6012,N19318,5
U6012,N16844,6
U6012,N14726,7
U6012,N41122,8
U6012,N14523,9
U6012,N39765,10
U90892,N38215,1
U90892,N7618,2
U90892,N41220,3
U90892,N4936,4
U90892,N19318,5
U90892,N16844,6
U90892,N14726,7
U90892,N41122,8
U90892,N14523,9
U90892,N39765,10
U76652,N38215,1
U76652,N7618,2
U76652,N41220,3
U76652,N4936,4
U76652,N19318,5
U76652,N16844,6
U76652,N14726,7
U76652,N41122,8
U76652,N14523,9
U76652,N39765,10
U8951,N38215,1
U8951,N7618,2
U8951,N41220,3
U8951,N4936,4
U8951,N19318,5
U8951,N16844,6
U8951,N14726,7
U8951,N41122,8
U8951,N14523,9
U8951,N39765,10
U82137,N38215,1
U82137,N7618,2
U82137,N41220,3
U82137,N4936,4
U82137,N19318,5
U82137,N16844,6
U82137,N14726,7
U82137,N41122,8
U82137,N14523,9
U82137,N39765,10
U26830,N38215,1
U26830,N7618,2
U26830,N41220,3
U26830,N4936,4
U26830,N19318,5
U26830,N16844,6
U26830,N14726,7
U26830,N41122,8
U26830,N14523,9
U26830,N39765,10
U3924,N38215,1
U3924,N7618,2
U3924,N41220,3
U3924,N4936,4
U3924,N19318,5
U3924,N16844,6
U3924,N14726,7
U3924,N41122,8
U3924,N14523,9
U3924,N39765,10
U18494,N38215,1
U18494,N7618,2
U18494,N41220,3
U18494,N4936,4
U18494,N19318,5
U18494,N16844,6
U18494,N14726,7
U18494,N41122,8
U18494,N14523,9
U18494,N39765,10
U17898,N38215,1
U17898,N7618,2
U17898,N41220,3
U17898,N4936,4
U17898,N19318,5
U17898,N16844,6
U17898,N14726,7
U17898,N41122,8
U17898,N14523,9
U17898,N39765,10
U46914,N38215,1
U46914,N7618,2
U46914,N41220,3
U46914,N4936,4
U46914,N19318,5
U46914,N16844,6
U46914,N14726,7
U46914,N41122,8
U46914,N14523,9
U46914,N39765,10
U19054,N38215,1
U19054,N7618,2
U19054,N41220,3
U19054,N4936,4
U19054,N19318,5
U19054,N16844,6
U19054,N14726,7
U19054,N41122,8
U19054,N14523,9
U19054,N39765,10
U64941,N38215,1
U64941,N7618,2
U64941,N41220,3
U64941,N4936,4
U64941,N19318,5
U64941,N16844,6
U64941,N14726,7
U64941,N41122,8
U64941,N14523,9
U64941,N39765,10
U72748,N38215,1
U72748,N7618,2
U72748,N41220,3
U72748,N4936,4
U72748,N19318,5
U72748,N16844,6
U72748,N14726,7
U72748,N41122,8
U72748,N14523,9
U72748,N39765,10
U5409,N38215,1
U5409,N7618,2
U5409,N41220,3
U5409,N4936,4
U5409,N19318,5
U5409,N16844,6
U5409,N14726,7
U5409,N41122,8
U5409,N14523,9
U5409,N39765,10
U31285,N38215,1
U31285,N7618,2
U31285,N41220,3
U31285,N4936,4
U31285,N19318,5
U31285,N16844,6
U31285,N14726,7
U31285,N41122,8
U31285,N14523,9
U31285,N39765,10
U2321,N38215,1
U2321,N7618,2
U2321,N41220,3
U2321,N4936,4
U2321,N19318,5
U2321,N16844,6
U2321,N14726,7
U2321,N41122,8
U2321,N14523,9
U2321,N39765,10
U16803,N38215,1
U16803,N7618,2
U16803,N41220,3
U16803,N4936,4
U16803,N19318,5
U16803,N16844,6
U16803,N14726,7
U16803,N41122,8
U16803,N14523,9
U16803,N39765,10
U57304,N38215,1
U57304,N7618,2
U57304,N41220,3
U57304,N4936,4
U57304,N19318,5
U57304,N16844,6
U57304,N14726,7
U57304,N41122,8
U57304,N14523,9
U57304,N39765,10
U28387,N38215,1
U28387,N7618,2
U28387,N41220,3
U28387,N4936,4
U28387,N19318,5
U28387,N16844,6
U28387,N14726,7
U28387,N41122,8
U28387,N14523,9
U28387,N39765,10
U78353,N38215,1
U78353,N7618,2
U78353,N41220,3
U78353,N4936,4
U78353,N19318,5
U78353,N16844,6
U78353,N14726,7
U78353,N41122,8
U78353,N14523,9
U78353,N39765,10
U57776,N36933,1
U57776,N8140,2
U57776,N9721,3
U57776,N27413,4
U57776,N28132,5
U57776,N57905,6
U57776,N16550,7
U57776,N47040,8
U57776,N19043,9
U57776,N44304,10
U70764,N38215,1
U70764,N7618,2
U70764,N41220,3
U70764,N4936,4
U70764,N19318,5
